date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price
2026-07-23,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Krishna,Gannavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-07-24,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-07-26,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-27,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-07-27,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-07-28,Andhra Pradesh,West Godavari,Tadepalligudem APMC,Paddy(Common),1001,FAQ,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Krishna,Ghantsala (HQ-Kodali) APMC,Paddy(Common),1001,Local,2200.0,2400.0,2300.0
2026-07-28,Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,2349.0,2369.0,2359.0
2026-07-28,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2370.0,2380.0,2375.0
2026-07-30,Andhra Pradesh,Krishna,Gannavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,Eluru,Ungatur APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-03,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2362.0,2369.0,2365.0
2026-08-02,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2363.0,2369.0,2365.0
2026-08-01,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-01,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2380.0,2380.0,2380.0
2026-08-03,Andhra Pradesh,Krishna,Ghantsala (HQ-Kodali) APMC,Paddy(Common),1001,Local,2200.0,2400.0,2300.0
2026-08-03,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2369.0
2026-08-04,Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-08-03,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-05,Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-05,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-08-04,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-08-05,Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2369.0
2026-08-06,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2362.0,2369.0,2366.0
2026-08-03,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2360.0,2360.0,2360.0
2026-08-04,Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,FAQ,2369.0,2489.0,2479.0
2026-08-04,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2379.0
2026-08-04,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-04,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2370.0,2370.0,2370.0
2026-08-05,Andhra Pradesh,Krishna,Gannavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-04,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-08-04,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2360.0,2360.0,2360.0
2026-08-05,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2360.0,2360.0,2360.0
2026-08-05,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-14,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-31,Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-02,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-05,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-07-01,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-01,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-07-01,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-03,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-07-02,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-04,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2400.0,2600.0,2500.0
2026-07-04,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2369.0
2026-07-05,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-04,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-06,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2600.0,2900.0,2700.0
2026-07-08,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-25,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-07-08,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2600.0,2900.0,2700.0
2026-07-10,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-10,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-13,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-25,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2350.0,2350.0
2026-07-28,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Bapatla,Parchur APMC,Paddy(Common),B P T,Local,2000.0,2600.0,2300.0
2026-07-14,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,2600.0,2900.0,2700.0
2026-07-15,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2600.0,2700.0,2650.0
2026-07-17,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1990.0,1990.0,1990.0
2026-07-30,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-07-18,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-21,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2700.0,2900.0,2800.0
2026-07-22,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,3254.665853,3307.999173,3294.665843
2026-07-24,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-07-24,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),B P T,FAQ,2389.0,2600.0,2550.0
2026-07-22,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2100.0,2300.0,2200.0
2026-07-25,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-25,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-07-23,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,2250.0,2250.0,2250.0
2026-07-23,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-07-27,Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,2450.0,2450.0,2450.0
2026-07-24,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2450.0,2450.0,2450.0
2026-07-24,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-1,2360.0,2360.0,2360.0
2026-07-24,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2906.66594,3158.665877,2999.99925
2026-07-28,Andhra Pradesh,Prakasam,Ongole APMC,Paddy(Common),B P T,Local,2500.0,2500.0,2500.0
2026-07-25,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3000.0,3300.0,3100.0
2026-07-26,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2350.0,2350.0
2026-07-26,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,Local,2400.0,2450.0,2430.0
2026-07-27,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-2,2360.0,2360.0,2360.0
2026-07-29,Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,Local,2389.0,2410.0,2400.0
2026-07-31,Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-07-27,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2445.0,2501.0,2480.0
2026-07-27,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-07-28,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3100.0,3300.0,3200.0
2026-07-30,Andhra Pradesh,Guntur,Mangalagiri APMC,Paddy(Common),B P T,FAQ,2480.0,2480.0,2480.0
2026-07-31,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3500.0,3400.0
2026-07-28,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2370.0,2500.0,2450.0
2026-07-29,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-07-29,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-07-31,Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),B P T,Local,2450.0,2450.0,2450.0
2026-07-30,Andhra Pradesh,Palnadu,Sattenapalli APMC,Paddy(Common),B P T,FAQ,2350.0,2500.0,2400.0
2026-07-30,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-07-30,Andhra Pradesh,Krishna,Pamarru APMC,Paddy(Common),B P T,Local,2441.0,2481.0,2471.0
2026-07-31,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-08-01,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-08-01,Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),B P T,Local,2450.0,2450.0,2450.0
2026-08-01,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-1,2400.0,2400.0,2400.0
2026-08-02,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-08-01,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-03,Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-08-02,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-08-02,Andhra Pradesh,Bapatla,Repalli APMC,Paddy(Common),B P T,Local,3200.0,3600.0,3400.0
2026-08-03,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-03,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-08-03,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,2500.0,2500.0,2500.0
2026-08-04,Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,2369.0,2389.0,2379.0
2026-08-03,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-1,2450.0,2450.0,2450.0
2026-08-05,Andhra Pradesh,Bapatla,Parchur APMC,Paddy(Common),B P T,Local,2500.0,2700.0,2600.0
2026-08-04,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,2450.0,2500.0,2500.0
2026-08-03,Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,2733.33265,2999.99925,2866.66595
2026-08-03,Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,2000.0,2200.0,2100.0
2026-08-05,Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,2350.0,2400.0,2400.0
2026-08-04,Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,Local,2389.0,2410.0,2400.0
2026-08-04,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-04,Andhra Pradesh,Palnadu,Krosuru APMC,Paddy(Common),B P T,FAQ,2200.0,2600.0,2400.0
2026-08-05,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-08-04,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-05,Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-1,2450.0,2450.0,2450.0
2026-08-05,Andhra Pradesh,SPSR Nellore,Nellore APMC,Paddy(Common),B P T,FAQ,2440.0,2510.0,2470.0
2026-07-26,Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B. T.,Local,2400.0,2500.0,2450.0
2026-03-28,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0
2026-02-16,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-02-27,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2375.0,2415.0,2395.0
2026-02-10,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2460.0,2430.0
2026-02-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-02-17,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-02-27,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-02,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-05,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-06,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-27,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-23,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-31,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-03,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-01-03,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2812.0,2812.0,2812.0
2026-01-27,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2200.0,2200.0,2200.0
2026-01-28,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2300.0,2300.0,2300.0
2026-01-31,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2361.0,2361.0,2361.0
2025-12-03,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-01,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-12-01,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-05,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-16,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-12-30,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-12-23,Andhra Pradesh,Visakhapatnam,Chintapally APMC,Paddy(Common),Paddy,FAQ,2370.0,2370.0,2370.0
2025-12-08,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-12-08,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2200.0,2200.0,2200.0
2025-12-16,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2000.0,2000.0,2000.0
2025-12-29,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,1800.0,1800.0,1800.0
2025-11-13,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-11,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-11-04,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2350.0,2325.0
2025-11-24,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-20,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-07,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Paddy,Non-FAQ,2300.0,2300.0,2300.0
2025-11-14,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2100.0,2100.0,2100.0
2025-11-22,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2500.0,2500.0,2500.0
2025-11-24,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2400.0,2400.0,2400.0
2025-11-07,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Grade Range-1,2400.0,2400.0,2400.0
2025-11-12,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2350.0,2350.0,2350.0
2025-11-06,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,FAQ,2400.0,2800.0,2600.0
2025-11-26,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-11-27,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-04-24,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2430.0,2400.0
2026-03-16,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2450.0,2430.0
2026-03-18,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-03-24,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2470.0,2450.0
2026-03-20,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0
2026-03-26,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0
2026-03-29,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-03-11,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2320.0,2400.0,2369.0
2026-03-15,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2320.0,2400.0,2369.0
2026-03-22,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-03-26,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-22,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-04-29,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-04-04,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-07,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-04-09,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-12,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-13,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-19,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-20,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-22,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-25,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-28,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-30,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-04-06,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-13,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-12,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-16,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-20,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-21,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-24,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-05-14,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-05-11,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-21,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2410.0,2390.0
2026-04-18,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
