date,state,District,Market,commodity,variety,grade,modal_price,min_price,max_price,weighted_avg_modal_price,arrival_qty_mt,rainfall,msp_value,data_source
2025-10-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2543.78,2502.96,2576.39,2543.78,44.56,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2567.41,2536.43,2605.76,2567.41,129.4,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2555.69,2527.99,2600.19,2555.69,30.64,6.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-28,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2554.9,2521.45,2592.03,2554.9,99.12,11.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-29,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2563.22,2536.4,2602.65,2563.22,92.61,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-30,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2549.44,2519.18,2576.2,2549.44,65.56,5.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-10-31,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2555.03,2522.6,2592.59,2555.03,130.33,3.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-01,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2554.97,2512.93,2589.05,2554.97,72.55,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-02,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2560.17,2519.32,2602.89,2560.17,68.45,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-03,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2555.69,2521.83,2588.45,2555.69,82.09,5.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-04,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2575.09,2535.6,2613.68,2575.09,112.04,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-05,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2576.81,2540.44,2606.37,2576.81,5.75,8.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-06,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2546.39,2514.57,2576.58,2546.39,193.82,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-07,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2567.05,2527.53,2599.57,2567.05,103.38,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-08,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2569.68,2531.01,2600.76,2569.68,74.17,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-09,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2567.25,2529.87,2597.33,2567.25,8.46,6.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-10,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2557.73,2520.37,2583.72,2557.73,147.57,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-11,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2561.12,2522.46,2602.85,2561.12,45.15,5.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-12,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2557.16,2524.47,2583.45,2557.16,22.29,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-13,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2559.83,2517.45,2602.58,2559.83,102.28,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-14,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2553.56,2525.31,2581.07,2553.56,35.47,5.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-15,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2562.35,2519.67,2588.66,2562.35,123.47,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-16,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2551.26,2519.41,2587.52,2551.26,14.36,5.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-17,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2561.69,2534.19,2596.74,2561.69,58.97,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-18,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2553.3,2516.3,2588.12,2553.3,74.25,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-19,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2564.93,2532.41,2601.42,2564.93,64.43,4.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-20,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2557.81,2516.5,2588.55,2557.81,33.56,8.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-21,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2565.53,2531.91,2603.79,2565.53,63.73,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-22,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2571.81,2533.44,2606.86,2571.81,9.56,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-23,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2575.81,2544.64,2607.5,2575.81,73.78,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-24,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.79,2513.6,2584.32,2542.79,45.66,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2556.26,2523.5,2595.81,2556.26,90.0,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2560.41,2523.27,2593.28,2560.41,75.78,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2566.41,2528.27,2608.36,2566.41,16.27,6.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-28,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2549.4,2512.84,2592.81,2549.4,50.64,4.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-29,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2554.62,2509.86,2590.36,2554.62,22.52,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-11-30,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2563.38,2524.56,2592.68,2563.38,64.79,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-01,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2562.86,2519.23,2606.18,2562.86,45.92,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-02,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2565.04,2537.68,2593.83,2565.04,97.45,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-03,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2565.4,2539.17,2591.37,2565.4,67.54,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-04,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2564.37,2533.15,2595.92,2564.37,46.04,6.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-05,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2563.02,2535.29,2602.56,2563.02,65.7,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-06,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2561.71,2526.19,2605.18,2561.71,38.28,4.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-07,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2566.36,2530.98,2604.11,2566.36,80.31,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-08,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.9,2506.4,2586.94,2542.9,67.63,6.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-09,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2572.94,2533.04,2599.79,2572.94,5.82,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-10,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.7,2498.27,2568.92,2542.7,242.95,5.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-11,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2551.45,2508.88,2588.53,2551.45,57.94,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-12,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2558.0,2530.63,2602.32,2558.0,41.7,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-13,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2564.92,2533.15,2599.97,2564.92,55.74,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-14,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2535.29,2505.17,2561.32,2535.29,90.74,3.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-15,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2558.74,2530.2,2588.16,2558.74,51.88,4.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-16,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2565.0,2529.11,2594.9,2565.0,48.69,8.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-17,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2566.3,2530.23,2598.06,2566.3,21.96,5.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-18,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2552.44,2522.9,2578.31,2552.44,37.77,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-19,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2555.29,2516.05,2598.39,2555.29,69.67,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-20,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2552.42,2512.76,2587.73,2552.42,62.81,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-21,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2553.86,2528.44,2592.28,2553.86,38.31,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-22,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2548.39,2515.47,2574.73,2548.39,74.9,7.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-23,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2549.17,2506.37,2575.25,2549.17,37.97,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-24,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2559.39,2523.98,2596.12,2559.39,74.98,6.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2556.58,2524.63,2599.33,2556.58,19.44,5.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2559.07,2529.0,2594.64,2559.07,50.76,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2556.46,2526.59,2599.02,2556.46,41.4,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-28,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2559.98,2532.98,2601.2,2559.98,133.4,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-29,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2560.96,2519.62,2587.48,2560.96,41.6,12.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-30,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2539.58,2512.85,2568.62,2539.58,113.68,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-12-31,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2546.25,2515.4,2584.4,2546.25,70.35,3.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-01,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2550.8,2524.89,2584.67,2550.8,24.97,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-02,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2552.03,2511.4,2582.84,2552.03,113.76,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-03,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2546.41,2520.62,2579.78,2546.41,101.87,5.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-04,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2558.61,2527.44,2592.51,2558.61,80.92,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-05,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2566.7,2530.23,2609.91,2566.7,80.07,14.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-06,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2551.88,2518.69,2578.95,2551.88,64.58,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-07,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2550.6,2519.95,2581.19,2550.6,87.43,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-08,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2556.25,2525.75,2592.0,2556.25,110.39,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-09,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2534.04,2493.08,2573.01,2534.04,17.96,11.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-10,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2548.71,2504.23,2586.32,2548.71,123.22,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-11,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2555.82,2523.86,2599.65,2555.82,136.63,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-12,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.35,2516.57,2583.26,2542.35,23.05,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-13,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2537.18,2511.45,2573.32,2537.18,42.57,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-14,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2545.0,2504.82,2574.29,2545.0,75.93,3.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-15,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2545.49,2509.44,2579.51,2545.49,105.58,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-16,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2538.2,2497.53,2577.07,2538.2,61.52,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-17,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2561.72,2522.77,2603.48,2561.72,80.71,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-18,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2540.6,2497.45,2584.79,2540.6,32.0,5.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-19,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2534.67,2491.95,2571.78,2534.67,72.05,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-20,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.62,2501.85,2578.16,2542.62,146.36,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-21,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2550.1,2515.6,2575.45,2550.1,67.66,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-22,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.45,2511.29,2568.89,2542.45,96.37,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-23,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2545.65,2510.51,2573.77,2545.65,35.32,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-24,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2534.26,2499.22,2560.36,2534.26,30.28,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2552.59,2515.38,2585.61,2552.59,184.88,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2544.64,2515.92,2576.38,2544.64,76.52,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2547.98,2509.87,2585.73,2547.98,102.49,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-28,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2541.97,2507.84,2577.68,2541.97,128.06,17.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-29,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2545.1,2507.7,2582.02,2545.1,18.43,11.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-30,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2530.97,2501.18,2565.41,2530.97,160.41,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-01-31,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2533.47,2499.78,2564.02,2533.47,68.52,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-01,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2547.62,2518.42,2591.68,2547.62,178.82,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-02,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2548.77,2506.26,2575.5,2548.77,25.11,6.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-03,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2526.56,2491.8,2570.34,2526.56,115.11,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-04,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2537.18,2507.68,2568.4,2537.18,40.96,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-05,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2531.18,2505.36,2566.43,2531.18,54.44,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-06,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2528.5,2489.99,2555.68,2528.5,122.39,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-07,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2535.8,2506.51,2562.22,2535.8,43.72,6.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-08,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2542.1,2497.31,2575.69,2542.1,64.45,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-09,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2536.03,2500.36,2575.86,2536.03,64.89,4.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-10,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2529.31,2498.53,2559.7,2529.31,44.65,5.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-11,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2535.44,2497.29,2571.69,2535.44,41.83,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-12,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2527.89,2497.39,2558.46,2527.89,13.04,4.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-13,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2533.52,2492.11,2566.29,2533.52,51.59,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-14,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2540.85,2509.69,2583.98,2540.85,75.99,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-15,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2512.51,2467.75,2554.63,2512.51,51.24,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-16,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2534.97,2497.87,2570.29,2534.97,79.75,4.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-17,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2515.74,2473.85,2545.5,2515.74,271.02,12.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-18,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2537.34,2510.88,2566.2,2537.34,119.14,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-19,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2521.89,2489.92,2565.97,2521.89,63.65,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-20,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2516.71,2476.96,2545.76,2516.71,103.38,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-21,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2531.49,2493.39,2572.65,2531.49,103.89,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-22,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2528.31,2499.43,2560.69,2528.31,8.28,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-23,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2516.89,2484.77,2561.6,2516.89,155.51,5.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-24,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2514.34,2484.07,2546.7,2514.34,64.1,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2522.35,2485.08,2554.38,2522.35,76.61,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2513.71,2481.82,2551.46,2513.71,7.14,4.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2514.35,2483.17,2558.58,2514.35,81.13,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-02-28,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2523.26,2494.11,2567.78,2523.26,70.83,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-01,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2514.12,2480.94,2553.26,2514.12,33.32,5.0,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-02,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2524.77,2495.86,2564.86,2524.77,47.09,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-03,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2532.79,2488.54,2569.06,2532.79,37.22,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-04,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2519.2,2491.11,2559.32,2519.2,41.46,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-05,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2520.96,2477.69,2563.16,2520.96,66.25,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-06,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2535.59,2502.02,2570.31,2535.59,92.61,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-07,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2509.49,2476.93,2546.89,2509.49,132.83,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-08,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2528.06,2498.43,2563.81,2528.06,78.48,3.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-09,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2526.65,2488.93,2562.9,2526.65,59.07,6.2,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-10,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2524.47,2485.76,2567.27,2524.47,106.12,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-11,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2527.54,2493.19,2559.65,2527.54,50.01,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-12,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2519.02,2492.91,2548.18,2519.02,51.09,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-13,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2511.68,2468.31,2545.81,2511.68,52.65,2.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-14,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2524.69,2480.08,2553.85,2524.69,23.21,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-15,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2524.59,2490.97,2559.56,2524.59,82.19,7.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-16,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2523.96,2486.69,2567.03,2523.96,68.25,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-17,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2515.08,2481.07,2552.43,2515.08,46.57,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-18,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2508.61,2477.17,2550.72,2508.61,35.98,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-19,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2515.49,2488.94,2543.81,2515.49,54.03,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-20,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2521.13,2487.01,2564.15,2521.13,54.86,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-21,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2521.43,2480.06,2558.47,2521.43,118.45,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-22,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2509.44,2484.1,2535.08,2509.44,41.96,2.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-23,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2515.06,2478.42,2552.72,2515.06,33.35,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-24,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2501.73,2459.11,2545.76,2501.73,167.94,20.9,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-25,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2519.75,2490.4,2546.33,2519.75,53.66,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-26,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2505.28,2476.61,2541.93,2505.28,62.26,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2026-03-27,Telangana,Warangal,Warangal,Paddy(Common),Common,FAQ,2517.52,2477.07,2560.83,2517.52,133.48,3.5,2320.0,Data.gov.in API Key + Open-Meteo
